             BARCODE  INDEX     DATE     S.TIME    E.TIME   CYCLE             JOB        RESULT       USER          LOTINFO        MACHINE              SIDE              COMMENT        ,,,,,,,,,,,,,,,,,,,,,,
                         28202 2022-05-27   10:54:24  10:54:35     11      BCM-949510AI013     GOOD     KohYoung ZOO                  L10 T,,,,,,,,,,,,,,,,,,,,,,
Component ID,Volume(%),Height(um),Area(%),OffsetX(mm),OffsetY(mm),Barcode,  Date  , Time ,Job,Vol_Min(%),Vol_Max(%),Height_Low(um),Height_High(um),Area_Min(%),Area_Max(%),OffsetX_Error(mm),OffsetY_Error(mm),Library_Name,Result,Spec,PinNumber,Image
R304,113.628,131.801,103.454,0,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1000002016,GOOD,,1,
R304,119.62,136.755,104.965,0.009,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1000002016,GOOD,,2,
R305,114.426,131.663,104.29,0.002,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1000002016,GOOD,,1,
R305,113.239,127.065,106.943,-0.001,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1000002016,GOOD,,2,
R306,115.198,130.555,105.885,0.001,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1000002016,GOOD,,1,
R306,115.919,128.834,107.97,0.002,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1000002016,GOOD,,2,
R320,120.963,137.079,105.892,0.002,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A700004,GOOD,,1,
R320,119.177,135.745,105.354,0.013,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A700004,GOOD,,2,
R325,117.494,132.144,106.697,0.021,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50103A,GOOD,,1,
R325,113.263,126.665,107.303,0.006,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50103A,GOOD,,2,
R330,126.879,137.036,111.106,0.011,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1000000558,GOOD,,1,
R330,112.29,128.319,105.011,-0.004,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1000000558,GOOD,,2,
R335,118.401,136.254,104.277,0.01,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059700001,GOOD,,1,
R335,112.46,128.66,104.891,0.006,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059700001,GOOD,,2,
R346,126.926,144.182,105.639,0.01,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R346,125.599,139.946,107.698,0.005,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
R347,121.804,140.779,103.826,0,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,1,
R347,125.63,143.181,105.29,0.001,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,2,
R348,132.119,148.414,106.825,0,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,1,
R348,131.437,152.162,103.656,0,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,2,
R349,125.843,141.294,106.878,0.011,0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,1,
R349,118.827,131.014,108.837,0.006,0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,2,
R350,126.975,139.647,109.111,0.004,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,1,
R350,126.318,141.18,107.368,0.012,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,2,
R351,124.01,140.068,106.243,0.014,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R351,125.777,140.903,107.117,0.008,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
R352,123.881,143.054,103.917,0.006,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,1,
R352,125.805,142.862,105.672,0.008,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,2,
R353,129.136,145.952,106.174,0.003,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,1,
R353,129.649,149.714,103.918,0.002,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,2,
R354,122.914,140.412,105.046,0.007,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,1,
R354,116.199,128.386,108.609,0.008,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,2,
R355,125.541,138.495,108.775,0.007,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,1,
R355,126.681,142.238,106.875,0.012,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,2,
R356,115.099,129.757,106.444,0.006,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,1,
R356,111.869,124.795,107.571,0.009,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,2,
R357,120.592,129.551,111.702,0.02,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,1,
R357,118.194,131.72,107.677,0.012,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,2,
R358,118.156,129.833,109.208,0.014,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,1,
R358,115.842,128.022,108.584,0.016,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,2,
R359,122.623,138.148,106.514,0.003,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R359,115.99,129.522,107.462,0.002,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
R368,113.391,124.325,109.446,0.012,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,1,
R368,114.702,128.694,106.953,0.014,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,2,
R383,111.406,126.915,105.336,-0.01,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,1,
R383,117.985,134.031,105.634,0.009,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,2,
R391,121.118,133.864,108.574,0.013,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R391,120.414,132.214,109.291,-0.001,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
R392,114.047,130.393,104.957,-0.004,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,1,
R392,120.779,136.332,106.31,0.004,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,2,
R394,116.643,131.63,106.338,0.004,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,1,
R394,109.93,126.879,103.97,-0.007,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,2,
R395,115.027,134.566,102.576,0.01,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R395,117.916,135.301,104.581,0.006,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R396,117.601,136.507,103.38,0.009,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R396,120.165,137.461,104.901,0.008,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R397,116.793,136.472,102.696,0.006,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R397,114.649,132.016,104.214,-0.005,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R398,118.842,137.12,104.004,0.007,-0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R398,116.773,133.099,105.281,-0.004,-0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R399,116.227,134.417,103.761,0.011,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R399,120.635,138.077,104.842,0.001,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R400,116.032,136.503,102.003,0.009,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R400,117.247,133.612,105.302,0.006,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R411,111.144,127.56,104.557,0.012,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,1,
R411,118.206,135.477,104.702,0.013,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,2,
R412,114.585,140.492,97.871,0.003,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A52206A,GOOD,,1,
R412,115.589,143.471,96.679,0.013,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A52206A,GOOD,,2,
R415,122.543,141.663,103.804,0.012,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A510013,GOOD,,1,
R415,121.951,141.267,103.592,0.02,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A510013,GOOD,,2,
R421,114.985,129.013,106.953,0.012,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,1,
R421,108.6,124.819,104.407,0.003,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,2,
R422,119.31,137.667,103.999,0.01,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R422,117.815,135.352,104.452,0.005,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R423,110.959,126.844,104.973,0.008,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,1,
R423,119.871,134.478,106.966,0.012,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,2,
R424,124.281,141.787,105.184,0.004,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A510013,GOOD,,1,
R424,116.854,134.966,103.897,0.007,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A510013,GOOD,,2,
R425,121.405,137.296,106.111,0.011,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,1,
R425,124.926,139.355,107.575,0.011,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,2,
R427,121.775,136.488,107.065,0.004,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,1,
R427,115.15,131.876,104.78,0.003,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,2,
R430,123.917,141.081,105.401,0.005,-0.01,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R430,121.074,140.084,103.716,0.012,-0.011,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R434,122.776,138.673,106.244,0.009,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,1000000569,GOOD,,1,
R434,113.593,132.471,102.899,0.007,0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,1000000569,GOOD,,2,
R435,117.051,139.076,100.996,0.001,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A51302B,GOOD,,1,
R435,108.46,128.941,100.939,0.005,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A51302B,GOOD,,2,
R449,118.76,134.061,106.304,0.008,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,1,
R449,103.437,121.09,102.506,0.006,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,2,
R455,121.148,138.725,104.796,0.001,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R455,119.037,137.198,104.115,0.007,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R456,114.7,132.9,103.567,0.008,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.6604,0.5184,1000000331,GOOD,,1,
R456,111.565,130.885,102.287,0.006,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.6604,0.5184,1000000331,GOOD,,2,
R460,116.708,134.228,104.337,0.004,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R460,117.763,133.349,105.975,0.005,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
R465,116.222,131.878,105.755,0.006,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A551003,GOOD,,1,
R465,122.195,139.322,105.248,0.007,0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A551003,GOOD,,2,
R468,115.438,132.788,104.321,0.007,-0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059700001,GOOD,,1,
R468,113.372,127.972,106.31,-0.004,-0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059700001,GOOD,,2,
R470,117.627,133.262,105.921,0,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059536001,GOOD,,1,
R470,115.415,131.664,105.191,0.002,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059536001,GOOD,,2,
R472,113.644,131.438,103.755,-0.007,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A510014,GOOD,,1,
R472,122.933,138.591,106.443,0.009,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A510014,GOOD,,2,
R474,117.751,133.251,106.041,0.002,-0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A510014,GOOD,,1,
R474,120.47,138.355,104.488,0.008,-0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A510014,GOOD,,2,
R575,122.164,137.726,106.441,0.008,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,1,
R575,122.191,136.561,107.372,0.01,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,2,
R580,115.321,137.252,100.825,0.032,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1000008732,GOOD,,1,
R580,109.826,130.346,101.109,0.026,-0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1000008732,GOOD,,2,
R584,121.295,133.243,109.24,0.01,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R584,114.96,129.466,106.554,-0.001,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
,110.154,127.838,103.4,-0.003,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,2.042,0.8276,PART56,GOOD,,,
,114.824,135.107,101.985,-0.002,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,2.042,0.8276,PART57,GOOD,,,
,97.748,116.388,100.782,0.005,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.8276,2.042,PART58,GOOD,,,
,104.811,121.35,103.644,-0.004,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.8276,2.042,PART56,GOOD,,,
